date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,windspeed_10m_max,windspeed_10m_mean,windgusts_10m_max,winddirection_10m_dominant,pressure_msl_mean,precipitation_sum,rain_sum,snowfall_sum,shortwave_radiation_sum,sunshine_duration,cloudcover_mean,et0_fao_evapotranspiration,blh_mean,blh_min,blh_max,dewpoint_2m_mean,dewpoint_2m_min,dewpoint_2m_max,cloudcover_low_mean,windspeed_10m_min,surface_pressure_mean
2020-05-17,16.8,6.1,12.2,83,41,61,22.5,11.6,45.4,286,1020.5,0.2,0.2,0.0,20.43,44604.48,53,3.44,,,,4.6,2.7,7.6,8.25,2.6,1006.9
2020-05-18,20.5,8.6,14.9,69,43,56,20.3,13.7,41.0,266,1021.3,0.0,0.0,0.0,21.47,46360.63,63,4.22,,,,6.08,2.5,10.6,9.12,5.9,1007.85
2020-05-19,21.8,12.1,16.3,75,43,62,23.2,14.4,45.0,296,1018.5,0.0,0.0,0.0,18.09,38479.73,48,3.94,,,,8.78,7.4,10.4,25.42,8.4,1005.15
2020-05-20,18.5,7.7,13.7,94,35,61,17.9,10.6,37.8,360,1020.7,0.0,0.0,0.0,24.96,54102.39,31,4.21,,,,5.35,2.5,8.7,5.12,4.8,1007.18
2020-05-21,16.5,8.7,12.2,75,32,52,18.2,10.9,36.7,41,1024.1,0.0,0.0,0.0,18.89,51873.4,57,3.63,,,,1.85,-1.5,5.1,2.62,5.5,1010.44
2020-05-22,18.8,5.1,12.7,75,32,48,16.1,8.1,29.2,106,1024.4,0.0,0.0,0.0,23.98,44624.84,76,4.5,,,,1.22,-2.0,3.5,0.0,1.3,1010.82
2020-05-23,15.2,9.2,12.6,93,37,77,19.7,13.9,37.1,155,1021.2,15.5,15.5,0.0,5.34,609.35,100,1.55,,,,8.11,-2.0,14.1,31.08,7.3,1007.61
2020-05-24,17.4,10.1,13.1,91,50,76,26.0,18.8,52.2,289,1023.8,3.0,3.0,0.0,22.68,42338.14,69,3.41,,,,8.62,6.6,10.6,13.0,13.0,1010.18
2020-05-25,14.9,9.9,11.6,92,72,84,21.7,15.8,44.3,301,1025.4,11.5,11.5,0.0,15.1,33439.15,74,2.19,,,,8.92,7.8,10.2,43.0,10.4,1011.73
2020-05-26,15.6,9.6,12.3,95,58,80,20.9,12.9,42.8,342,1031.7,4.8,4.8,0.0,18.12,32453.06,71,2.66,,,,8.73,6.6,12.0,53.25,7.9,1018.03
2020-05-27,19.4,7.0,14.0,94,41,67,13.2,8.9,28.8,329,1031.2,0.0,0.0,0.0,22.39,53554.43,42,3.83,,,,7.41,5.9,9.7,10.5,4.0,1017.52
2020-05-28,13.8,10.3,12.4,92,68,79,18.8,12.0,37.1,333,1026.5,3.5,3.5,0.0,9.62,2042.76,96,1.75,,,,8.7,7.2,10.5,34.54,3.2,1012.86
2020-05-29,17.7,7.7,12.7,81,31,57,22.7,15.0,45.7,1,1025.9,0.5,0.5,0.0,20.29,36135.26,57,3.96,,,,3.7,0.3,8.1,18.71,8.6,1012.25
2020-05-30,16.9,7.2,12.2,71,45,59,20.1,14.1,43.6,350,1021.3,0.5,0.5,0.0,17.25,39330.45,64,3.35,,,,4.29,1.7,6.8,9.12,9.5,1007.73
2020-05-31,19.9,9.7,13.9,93,53,72,21.1,15.7,39.2,338,1017.1,4.9,4.9,0.0,6.03,2855.44,94,1.92,,,,8.63,4.2,11.1,44.62,7.6,1003.68
2020-06-01,20.6,9.9,15.9,85,34,58,21.4,13.6,43.6,5,1020.3,0.0,0.0,0.0,28.14,56406.09,13,5.13,,,,6.91,3.7,9.1,3.38,6.9,1006.9
2020-06-02,17.5,10.4,14.1,96,60,75,19.0,12.7,48.2,324,1015.4,5.8,5.8,0.0,14.72,39630.15,64,2.62,,,,9.49,5.7,13.6,34.88,4.1,1001.99
2020-06-03,19.8,10.4,15.1,98,38,68,11.5,6.5,22.3,347,1006.5,0.0,0.0,0.0,26.51,54211.33,34,4.36,,,,8.31,4.7,12.2,17.21,2.1,993.28
2020-06-04,22.7,8.9,16.6,85,39,63,18.7,12.3,38.5,132,998.8,0.1,0.1,0.0,24.56,41820.29,66,4.69,,,,8.79,6.1,14.0,0.08,7.4,985.74
2020-06-05,17.4,14.1,15.1,97,77,88,17.6,9.9,33.5,223,996.1,9.9,9.9,0.0,8.43,7077.33,93,1.49,,,,13.05,11.1,14.4,28.29,4.1,983.02
2020-06-06,20.9,13.2,16.1,95,57,74,24.8,12.9,46.8,230,1004.4,1.6,1.6,0.0,13.06,24690.55,78,2.81,,,,11.25,8.9,14.6,17.08,4.5,991.2
2020-06-07,20.1,13.7,16.5,97,73,89,15.9,7.4,41.0,22,1007.1,24.4,24.4,0.0,10.9,14964.91,98,1.97,,,,14.66,13.2,16.6,48.46,2.3,993.92
2020-06-08,17.5,12.6,14.9,95,64,81,23.0,13.7,42.1,318,1012.0,3.2,3.2,0.0,11.16,8583.51,96,2.09,,,,11.54,10.4,14.1,52.0,4.4,998.68
2020-06-09,18.6,12.5,15.2,93,53,73,15.5,9.5,33.1,42,1015.1,0.0,0.0,0.0,17.13,27507.33,79,3.06,,,,9.99,8.1,11.8,17.67,5.4,1001.75
2020-06-10,18.5,12.5,15.5,91,68,81,13.9,9.4,27.7,23,1012.3,2.8,2.8,0.0,10.62,2487.2,96,2.06,,,,12.2,10.6,14.0,76.17,6.5,999.01
2020-06-11,22.8,14.2,18.5,97,67,83,10.5,5.0,24.8,99,1009.7,7.1,7.1,0.0,19.9,39360.39,87,3.48,,,,15.41,13.4,17.8,43.92,0.5,996.52
2020-06-12,26.5,15.0,21.2,98,57,80,8.9,6.3,24.8,29,1009.9,1.1,1.1,0.0,22.11,51578.26,70,4.17,,,,17.28,14.8,19.3,13.92,0.0,996.9
2020-06-13,28.5,17.6,22.9,96,62,82,16.0,7.6,36.0,63,1010.4,0.9,0.9,0.0,23.28,47896.88,73,4.47,,,,19.48,17.0,21.5,0.75,2.9,997.42
2020-06-14,23.0,18.0,20.5,92,51,70,19.9,14.6,40.3,68,1010.8,1.5,1.5,0.0,19.59,46789.43,49,4.07,,,,14.65,10.0,18.0,39.21,9.5,997.77
2020-06-15,23.4,12.9,18.4,84,37,64,17.8,7.5,37.8,38,1013.2,0.0,0.0,0.0,20.27,43233.54,59,4.03,,,,11.03,7.8,13.1,12.79,0.0,1000.03
2020-06-16,23.0,13.4,18.7,85,46,64,11.3,7.2,27.0,27,1014.3,0.0,0.0,0.0,22.05,42621.19,79,4.26,,,,11.24,10.4,12.4,21.33,2.9,1001.09
2020-06-17,25.3,13.6,20.6,87,47,63,12.7,8.9,29.2,26,1010.9,0.0,0.0,0.0,21.58,45591.18,71,4.59,,,,12.82,10.9,15.4,5.71,3.3,997.78
2020-06-18,21.9,17.5,19.5,98,74,88,13.7,8.4,31.3,319,1007.8,28.0,28.0,0.0,14.87,30557.15,92,2.61,,,,17.4,15.4,18.8,49.58,2.8,994.71
2020-06-19,20.0,16.8,17.7,96,83,93,18.8,14.8,37.8,292,1010.5,10.4,10.4,0.0,9.31,13178.3,98,1.58,,,,16.53,15.9,17.4,32.83,8.4,997.27
2020-06-20,17.9,15.1,16.6,96,85,92,25.1,19.5,46.4,302,1012.7,28.3,28.3,0.0,5.34,0.0,100,1.14,,,,15.38,13.4,16.6,82.25,15.7,999.45
2020-06-21,19.2,14.9,16.6,97,83,93,23.9,19.9,47.2,301,1014.7,7.3,7.3,0.0,8.71,470.74,100,1.47,,,,15.44,14.1,16.5,98.96,16.1,1001.38
2020-06-22,23.9,16.2,19.0,96,49,80,25.9,19.1,50.8,322,1018.1,3.7,3.7,0.0,15.92,32079.51,66,3.22,,,,15.14,12.6,17.0,59.12,10.0,1004.85
2020-06-23,21.9,13.6,17.4,87,44,70,20.4,15.0,42.1,337,1022.6,0.0,0.0,0.0,23.84,55317.16,35,4.33,,,,11.52,8.9,13.9,8.17,6.0,1009.28
2020-06-24,17.0,13.1,15.5,97,84,90,15.3,10.1,33.8,308,1022.5,22.2,22.2,0.0,9.12,16166.27,77,1.5,,,,13.82,11.2,16.4,51.38,5.6,1009.08
2020-06-25,23.7,13.2,19.0,98,60,81,15.0,11.3,31.7,115,1022.1,0.8,0.8,0.0,23.54,56477.98,50,4.14,,,,15.32,12.9,17.6,21.33,5.8,1008.81
2020-06-26,24.5,17.0,20.0,97,59,85,17.2,10.8,46.4,121,1017.0,5.8,5.8,0.0,19.16,36916.15,73,3.44,,,,17.26,15.4,18.6,17.29,5.5,1003.78
2020-06-27,27.4,14.9,21.4,97,47,76,12.9,8.5,36.7,216,1012.0,0.1,0.1,0.0,25.84,55320.82,23,4.97,,,,16.59,14.1,19.4,2.79,5.4,998.92
2020-06-28,28.2,18.5,23.5,90,53,73,16.1,10.6,34.6,261,1012.7,1.6,1.6,0.0,24.82,52648.21,64,5.03,,,,18.23,15.9,20.2,5.71,6.9,999.78
2020-06-29,20.2,16.1,18.2,96,79,89,12.7,9.2,34.6,294,1011.8,24.8,24.8,0.0,5.77,3836.56,86,1.26,,,,16.45,13.9,18.9,12.29,2.4,998.61
2020-06-30,22.9,12.9,18.6,89,45,67,22.0,11.9,43.9,252,1010.1,0.0,0.0,0.0,24.49,57344.12,30,4.55,,,,12.05,9.6,16.8,4.46,5.1,996.98
2020-07-01,26.5,15.3,21.3,86,54,67,16.1,11.9,40.0,221,1009.2,0.0,0.0,0.0,26.31,57600.0,18,5.23,,,,14.78,10.4,19.8,4.29,6.2,996.19
2020-07-02,24.9,18.0,21.1,97,61,80,16.2,8.2,34.6,277,1009.8,3.5,3.5,0.0,21.04,40164.87,50,3.96,,,,17.24,16.3,18.6,10.25,1.5,996.73
2020-07-03,21.1,16.2,18.6,98,59,80,19.4,11.4,39.6,289,1013.9,0.5,0.5,0.0,15.13,31969.86,69,2.78,,,,14.97,11.6,17.2,14.79,4.3,1000.74
2020-07-04,25.0,12.0,19.6,90,44,67,15.5,8.6,32.0,230,1016.8,0.0,0.0,0.0,23.96,56775.46,37,4.7,,,,12.67,10.4,16.5,2.04,4.3,1003.57
2020-07-05,27.2,16.4,22.3,82,53,67,18.4,11.7,36.4,234,1012.7,0.0,0.0,0.0,21.68,54020.87,35,4.73,,,,15.62,11.9,20.5,23.12,4.4,999.64
2020-07-06,23.0,15.1,20.2,81,40,61,26.3,15.1,51.8,266,1010.2,0.6,0.6,0.0,14.91,47440.12,43,3.93,,,,12.07,5.8,17.4,9.88,10.3,997.12
2020-07-07,18.5,12.5,15.7,75,45,58,22.6,16.3,41.4,286,1017.3,0.0,0.0,0.0,19.26,55469.22,52,4.08,,,,7.38,6.1,9.1,16.62,7.8,1003.88
2020-07-08,16.3,13.6,14.8,93,60,74,15.7,9.2,31.0,263,1016.4,1.7,1.7,0.0,9.18,1556.36,93,2.05,,,,10.04,6.8,12.8,9.75,2.9,1002.99
2020-07-09,20.9,10.3,16.5,98,60,81,14.4,9.4,37.8,202,1016.4,0.6,0.6,0.0,14.37,27152.32,77,2.68,,,,12.88,9.9,15.6,22.62,5.5,1003.08
2020-07-10,30.0,16.5,22.7,93,39,69,21.6,12.6,54.7,218,1011.0,1.2,1.2,0.0,21.61,44190.98,72,5.06,,,,16.14,12.1,18.5,3.38,4.9,998.05
2020-07-11,20.5,12.7,15.9,85,59,69,21.0,10.7,38.9,318,1020.7,1.1,1.1,0.0,9.72,1042.93,99,2.33,,,,10.17,8.6,13.4,18.12,2.1,1007.31
2020-07-12,20.1,9.3,15.6,95,41,66,15.8,10.2,33.1,312,1025.0,0.3,0.3,0.0,21.38,54500.14,34,3.91,,,,8.64,6.4,10.2,5.71,5.0,1011.52
2020-07-13,20.5,10.1,16.3,87,45,63,10.9,7.0,25.2,307,1023.9,0.1,0.1,0.0,18.57,39061.01,61,3.47,,,,8.99,7.1,13.0,11.25,1.8,1010.48
2020-07-14,24.0,9.9,18.0,92,38,62,12.7,9.0,26.6,160,1017.5,0.0,0.0,0.0,25.68,57094.03,27,4.95,,,,9.7,8.6,11.4,1.12,4.8,1004.27
2020-07-15,25.1,12.6,19.4,89,37,62,17.3,10.8,37.1,192,1011.9,1.2,1.2,0.0,20.4,53547.84,73,4.38,,,,11.23,9.2,15.2,1.5,6.2,998.77
2020-07-16,19.0,13.6,16.1,94,59,82,18.1,12.3,35.3,298,1014.0,7.7,7.7,0.0,14.89,34240.3,65,2.47,,,,12.8,10.5,15.6,16.33,5.1,1000.71
2020-07-17,19.8,11.9,16.0,94,55,75,15.0,10.2,34.9,310,1017.5,0.8,0.8,0.0,19.16,50912.92,53,3.31,,,,11.23,10.3,12.1,22.75,5.3,1004.13
2020-07-18,25.7,13.3,19.6,89,50,71,14.5,10.0,34.6,18,1018.0,0.8,0.8,0.0,20.81,49464.12,78,4.08,,,,13.99,11.1,18.1,12.96,5.1,1004.76
2020-07-19,25.6,15.9,21.0,93,52,74,14.2,7.2,35.3,97,1016.1,3.2,3.2,0.0,20.47,48713.33,78,3.91,,,,15.98,14.6,18.2,4.83,3.9,1002.98
2020-07-20,26.0,15.4,21.0,98,55,77,14.3,8.4,31.0,248,1014.9,2.2,2.2,0.0,19.77,43564.96,67,3.92,,,,16.5,14.9,17.9,7.42,3.6,1001.78
2020-07-21,22.6,15.2,19.0,96,40,66,13.0,7.8,28.4,313,1019.9,0.4,0.4,0.0,20.33,51252.5,50,3.9,,,,11.84,7.0,16.5,21.58,1.0,1006.64
2020-07-22,21.6,11.8,17.7,80,40,56,15.2,9.5,33.5,311,1020.7,0.0,0.0,0.0,19.8,47996.35,44,4.1,,,,8.33,5.9,11.1,4.0,4.8,1007.38
2020-07-23,21.6,13.1,17.4,80,46,61,10.2,7.0,25.6,24,1016.9,0.0,0.0,0.0,18.4,34166.91,73,3.66,,,,9.45,6.7,14.0,7.0,1.1,1003.64
2020-07-24,25.6,11.3,19.2,92,42,68,12.3,7.9,29.2,172,1011.8,0.7,0.7,0.0,22.58,51454.45,38,4.34,,,,12.7,8.8,18.0,2.54,5.8,998.68
2020-07-25,25.7,15.7,21.2,81,44,60,10.2,6.0,24.5,287,1012.5,0.1,0.1,0.0,22.75,52363.78,20,4.46,,,,12.81,10.9,17.6,0.92,1.3,999.44
2020-07-26,28.2,17.5,22.2,84,39,63,19.2,10.5,40.3,191,1012.8,1.0,1.0,0.0,18.83,33406.07,65,4.37,,,,14.4,12.8,16.3,1.62,2.6,999.8
2020-07-27,25.9,15.1,21.2,95,43,67,10.0,5.7,18.7,284,1016.8,0.1,0.1,0.0,20.56,41233.85,67,4.0,,,,14.1,12.2,16.1,0.42,2.3,1003.65
2020-07-28,31.4,17.2,24.4,85,37,60,22.2,12.5,49.0,204,1010.8,0.2,0.2,0.0,21.42,40669.45,68,5.48,,,,15.57,13.8,18.9,0.33,4.3,997.91
2020-07-29,26.2,17.8,22.0,84,34,55,17.3,12.4,41.0,295,1015.9,0.5,0.5,0.0,21.5,50989.09,36,5.1,,,,11.78,6.7,15.2,8.04,6.7,1002.88
2020-07-30,25.6,13.5,20.2,73,33,49,14.4,10.1,34.6,292,1019.3,0.0,0.0,0.0,25.51,51067.78,44,5.5,,,,8.39,6.8,9.4,0.0,5.9,1006.05
2020-07-31,25.9,16.0,20.8,60,29,44,16.8,11.1,35.6,328,1017.6,0.0,0.0,0.0,25.32,46207.49,39,5.71,,,,7.85,6.2,9.4,0.0,3.2,1004.49
2020-08-01,25.0,12.1,19.6,94,39,62,13.7,6.3,24.5,71,1017.2,0.0,0.0,0.0,25.5,51227.68,20,4.79,,,,11.49,8.8,14.8,1.46,2.1,1003.97
2020-08-02,27.0,14.9,21.7,82,43,60,14.4,9.4,31.3,151,1012.9,0.1,0.1,0.0,19.03,42491.6,80,4.25,,,,12.96,10.4,16.5,0.08,2.9,999.82
2020-08-03,20.6,16.4,18.1,96,82,92,15.0,8.2,29.2,337,1009.7,31.8,31.8,0.0,3.17,0.0,100,0.81,,,,16.74,15.4,17.9,49.71,3.7,996.51
2020-08-04,16.9,15.1,15.9,95,82,92,24.4,15.4,45.7,329,1011.0,14.5,14.5,0.0,4.69,0.0,100,0.96,,,,14.5,13.7,15.2,80.88,7.8,997.75
2020-08-05,22.6,14.2,18.0,94,46,69,8.9,6.8,22.3,27,1019.7,0.0,0.0,0.0,24.84,50400.0,30,4.33,,,,11.71,9.2,13.8,0.04,3.8,1006.41
2020-08-06,26.1,13.1,20.3,90,53,71,12.8,8.2,27.7,79,1021.9,0.0,0.0,0.0,18.22,41008.07,55,3.66,,,,14.61,10.7,19.5,35.75,4.7,1008.69
2020-08-07,30.4,17.5,23.9,96,41,70,13.5,8.2,26.6,99,1022.0,0.0,0.0,0.0,22.24,50400.0,30,4.76,,,,17.52,15.3,20.5,1.25,5.9,1008.91
2020-08-08,30.2,18.8,24.6,90,41,67,8.6,5.7,19.1,85,1021.0,0.0,0.0,0.0,20.75,50400.0,17,4.35,,,,17.52,15.6,19.5,0.29,3.7,1007.96
2020-08-09,30.0,19.1,24.7,94,47,72,7.9,5.1,20.9,74,1018.4,0.0,0.0,0.0,21.25,50400.0,34,4.36,,,,18.8,17.2,20.9,0.71,1.8,1005.45
2020-08-10,29.8,20.1,23.7,90,48,73,12.7,6.6,30.2,61,1017.5,3.8,3.8,0.0,16.58,30305.23,80,3.56,,,,18.32,17.1,20.3,3.12,2.2,1004.45
2020-08-11,28.2,18.3,23.3,87,50,68,13.7,8.4,28.1,53,1018.8,0.1,0.1,0.0,20.55,50400.0,31,4.37,,,,16.72,14.8,18.0,2.46,6.2,1005.75
2020-08-12,27.9,18.0,22.9,81,40,58,12.0,9.1,26.3,79,1019.5,0.0,0.0,0.0,23.1,50400.0,17,5.01,,,,13.72,9.9,17.3,6.33,4.6,1006.43
2020-08-13,29.4,17.2,23.2,68,37,53,11.8,8.4,27.0,108,1015.5,0.0,0.0,0.0,20.64,50027.84,30,4.83,,,,12.79,9.4,17.3,1.58,3.6,1002.52
2020-08-14,28.6,16.8,22.8,94,45,70,9.2,6.1,21.2,140,1012.6,0.0,0.0,0.0,17.16,34134.93,55,3.65,,,,16.6,12.8,19.3,0.08,3.1,999.65
2020-08-15,26.2,19.0,21.8,95,47,72,14.0,9.5,32.4,79,1014.1,2.1,2.1,0.0,15.16,26001.56,73,3.49,,,,16.08,12.8,19.4,0.29,1.5,1001.02
2020-08-16,27.3,14.8,21.6,79,38,58,13.8,9.8,36.0,102,1015.1,0.0,0.0,0.0,20.8,49935.91,24,4.67,,,,12.63,10.6,17.2,0.33,3.6,1001.99
2020-08-17,28.0,16.5,21.8,94,43,72,13.4,7.5,32.8,129,1011.1,3.1,3.1,0.0,21.0,50217.15,36,4.09,,,,16.09,13.4,18.0,2.96,4.0,998.04
2020-08-18,23.8,18.4,20.7,91,63,79,17.6,11.4,36.4,283,1008.5,3.1,3.1,0.0,11.84,22252.02,96,2.56,,,,16.88,15.4,18.2,14.25,4.2,995.45
2020-08-19,22.9,17.6,19.5,97,61,84,18.7,12.5,35.6,299,1009.3,7.6,7.6,0.0,9.19,14895.21,86,1.92,,,,16.67,15.0,17.3,29.75,6.0,996.24
2020-08-20,27.0,15.4,21.3,95,42,70,10.5,6.2,17.3,254,1012.4,0.0,0.0,0.0,21.5,50227.34,41,4.13,,,,14.79,12.9,16.2,0.96,2.7,999.37
2020-08-21,30.4,16.1,23.7,88,38,62,16.3,10.5,33.1,163,1014.2,0.0,0.0,0.0,21.72,50106.96,34,5.09,,,,15.35,12.9,18.3,0.0,5.9,1001.25
2020-08-22,29.8,18.6,23.2,87,53,74,19.2,9.9,40.3,275,1014.1,7.0,7.0,0.0,14.48,34571.59,55,3.26,,,,18.12,16.2,19.8,7.29,3.5,1001.13
2020-08-23,25.0,16.7,20.7,94,41,68,17.7,10.3,34.2,269,1014.7,0.0,0.0,0.0,15.14,47918.04,70,3.52,,,,14.03,10.8,16.2,1.75,5.6,1001.55
2020-08-24,22.4,16.1,19.7,74,47,61,15.9,11.1,33.8,271,1014.8,0.1,0.1,0.0,16.11,45791.97,63,3.64,,,,11.74,10.6,13.1,2.83,5.4,1001.6
2020-08-25,22.6,14.9,19.1,73,41,57,16.6,11.9,35.3,271,1013.6,0.0,0.0,0.0,19.43,45279.95,50,4.16,,,,9.96,8.3,11.4,2.71,3.3,1000.4
2020-08-26,25.3,17.1,20.7,65,44,55,29.6,19.8,65.2,243,1007.0,1.9,1.9,0.0,14.8,38695.28,71,4.72,,,,11.17,8.8,14.7,1.58,9.7,994.03
2020-08-27,20.5,14.9,18.5,66,48,58,37.9,26.9,70.2,277,1011.6,0.0,0.0,0.0,12.79,25054.33,80,4.26,,,,9.98,8.4,11.1,52.5,6.6,998.42
2020-08-28,25.4,9.7,17.9,93,41,65,18.8,11.3,40.3,165,1008.7,0.8,0.8,0.0,16.77,41517.8,71,3.67,,,,10.62,8.6,15.2,0.0,4.7,995.5
2020-08-29,21.1,16.8,18.7,91,61,77,14.6,9.5,27.4,209,1006.1,3.3,3.3,0.0,8.24,13957.26,96,1.91,,,,14.45,13.2,16.1,4.29,4.9,993.05
2020-08-30,21.3,15.6,17.5,96,68,88,13.7,8.9,29.5,51,1006.8,18.5,18.5,0.0,7.8,8307.03,99,1.53,,,,15.45,13.9,17.0,74.17,2.8,993.7
2020-08-31,19.0,13.7,16.5,99,62,83,27.7,13.6,52.9,290,1011.4,2.5,2.5,0.0,9.55,20599.7,83,1.82,,,,13.4,11.4,16.6,44.0,5.2,998.15
2020-09-01,14.5,12.7,13.7,94,87,91,20.3,15.8,38.2,6,1014.5,19.5,19.5,0.0,2.29,0.0,100,0.61,,,,12.34,11.2,13.6,62.08,7.6,1001.1
2020-09-02,18.5,11.6,14.4,93,50,74,19.8,15.4,39.6,284,1015.8,2.2,2.2,0.0,16.08,36518.32,74,2.78,,,,9.52,7.7,11.1,20.12,7.6,1002.37
2020-09-03,19.7,11.1,15.0,86,57,74,16.6,9.6,34.6,244,1020.4,0.1,0.1,0.0,13.66,32783.24,76,2.44,,,,10.24,7.6,12.7,1.46,3.1,1006.97
2020-09-04,22.5,12.9,17.7,92,63,76,19.1,10.0,38.2,230,1021.6,0.2,0.2,0.0,8.25,18153.23,85,1.98,,,,13.34,8.0,17.4,43.62,4.7,1008.23
2020-09-05,26.2,15.6,19.8,96,55,81,15.6,10.0,44.6,236,1016.3,16.1,16.1,0.0,11.82,23716.07,81,2.46,,,,16.26,14.1,19.0,23.46,4.3,1003.09
2020-09-06,18.5,12.3,15.7,96,58,79,13.2,8.4,30.2,309,1018.3,1.7,1.7,0.0,14.53,40891.23,63,2.37,,,,11.79,9.5,14.9,22.12,3.9,1004.91
2020-09-07,18.3,10.4,14.3,92,55,76,12.3,6.4,28.8,299,1022.5,0.4,0.4,0.0,13.44,36000.0,56,2.24,,,,9.82,8.6,11.5,7.33,2.9,1009.01
2020-09-08,22.2,8.2,16.0,94,44,70,18.4,10.0,37.8,242,1025.5,0.0,0.0,0.0,17.44,43537.89,59,3.33,,,,10.02,7.2,12.8,2.04,5.5,1012.08
2020-09-09,24.7,13.0,18.6,80,46,66,14.6,9.7,29.5,227,1021.6,0.0,0.0,0.0,17.99,43950.5,9,3.62,,,,11.85,9.4,14.0,6.75,4.9,1008.32
2020-09-10,19.0,11.6,17.0,91,51,69,17.1,11.8,34.9,306,1019.2,0.7,0.7,0.0,15.1,32400.0,63,2.86,,,,11.09,8.5,15.9,27.5,4.0,1005.82
2020-09-11,21.1,8.1,14.8,97,51,74,10.1,6.5,24.5,126,1019.5,0.0,0.0,0.0,18.12,43673.05,16,2.95,,,,9.87,7.6,12.9,3.54,3.8,1006.06
2020-09-12,25.5,10.2,18.0,97,50,77,11.3,7.3,26.6,186,1019.3,0.0,0.0,0.0,16.88,43718.48,9,3.11,,,,13.35,9.8,17.0,7.08,3.3,1005.98
2020-09-13,23.2,13.8,18.3,94,59,77,12.1,7.3,24.1,269,1025.3,0.0,0.0,0.0,16.44,43200.0,76,2.87,,,,14.0,12.4,17.0,1.71,2.5,1011.91
2020-09-14,27.0,13.0,19.8,98,48,78,9.9,5.7,17.3,146,1028.2,0.0,0.0,0.0,17.15,43200.0,75,3.24,,,,15.35,12.7,18.1,0.12,1.8,1014.9
2020-09-15,28.0,15.6,21.1,89,50,72,13.1,10.7,25.2,126,1024.1,0.0,0.0,0.0,17.01,43200.0,38,3.56,,,,15.55,13.6,17.9,0.0,7.9,1010.91
2020-09-16,28.2,16.5,21.9,92,49,72,15.6,10.4,32.4,198,1017.2,0.0,0.0,0.0,16.01,43085.45,63,3.48,,,,16.3,14.4,18.5,2.58,6.1,1004.1
2020-09-17,19.4,11.1,16.2,85,48,66,20.6,14.3,40.7,355,1023.5,0.5,0.5,0.0,9.75,28696.96,58,2.39,,,,9.63,4.9,15.9,41.5,6.0,1010.05
2020-09-18,17.0,5.8,11.4,94,45,71,12.2,5.9,21.2,39,1029.2,0.0,0.0,0.0,16.89,42873.42,19,2.56,,,,5.85,4.8,7.0,0.12,0.5,1015.5
2020-09-19,19.4,5.3,12.6,94,41,67,12.4,8.7,25.6,99,1024.6,0.0,0.0,0.0,15.04,40629.21,73,2.73,,,,6.01,4.5,8.3,0.0,5.1,1010.94
2020-09-20,19.0,9.9,14.1,78,55,67,11.4,10.0,26.3,92,1020.2,0.1,0.1,0.0,9.71,27592.24,76,2.11,,,,8.03,6.1,10.6,0.0,7.5,1006.77
2020-09-21,23.2,8.9,15.6,96,46,74,9.4,7.5,20.5,117,1018.5,0.0,0.0,0.0,15.83,42393.09,9,2.76,,,,10.52,8.2,13.1,0.0,5.9,1005.15
2020-09-22,25.5,11.3,17.8,91,40,66,19.8,11.8,38.5,155,1013.8,0.0,0.0,0.0,15.07,42254.74,14,3.38,,,,10.67,8.6,12.3,0.33,7.9,1000.6
2020-09-23,25.1,13.1,18.7,89,48,68,14.4,10.6,31.0,154,1007.6,0.0,0.0,0.0,13.85,39600.0,47,3.03,,,,12.32,9.5,15.4,2.71,8.0,994.5
2020-09-24,24.5,13.6,18.5,96,45,76,15.1,8.4,30.2,211,1006.4,0.2,0.2,0.0,12.16,38009.2,74,2.52,,,,13.6,11.5,15.1,8.21,4.7,993.25
2020-09-25,18.4,12.2,15.2,97,73,89,23.5,12.1,43.2,146,999.0,15.3,15.3,0.0,2.47,1139.87,80,0.77,,,,13.45,11.7,15.8,11.83,5.4,985.85
2020-09-26,13.9,9.7,12.3,97,70,87,23.9,13.1,45.0,266,993.5,20.0,20.0,0.0,3.28,2450.07,99,0.8,,,,10.12,5.2,12.8,85.38,5.6,980.32
2020-09-27,13.5,8.4,10.4,84,60,73,17.1,9.6,32.0,231,1004.9,0.0,0.0,0.0,5.15,0.0,92,1.27,,,,5.7,4.8,6.7,33.25,5.6,991.4
2020-09-28,12.4,5.3,9.5,96,71,88,12.4,8.3,25.2,99,1012.6,7.0,7.0,0.0,4.67,5785.24,78,0.82,,,,7.53,4.8,10.6,24.71,4.2,999.02
2020-09-29,13.9,10.8,12.3,97,85,93,13.5,9.6,26.3,335,1013.3,15.9,15.9,0.0,2.68,0.0,100,0.59,,,,11.18,10.2,12.4,89.33,5.7,999.79
2020-09-30,17.0,12.2,14.0,98,65,85,20.6,12.8,40.3,327,1013.9,0.3,0.3,0.0,7.35,18739.45,97,1.41,,,,11.4,9.7,12.6,71.5,8.7,1000.51
2020-10-01,15.5,12.2,13.5,97,78,90,12.5,9.2,25.9,353,1006.8,7.9,7.9,0.0,3.92,2140.39,99,0.79,,,,11.88,9.8,12.9,90.5,4.5,993.46
2020-10-02,17.3,12.2,14.5,98,69,85,21.6,11.2,38.9,112,1003.3,3.7,3.7,0.0,6.0,13266.55,94,1.34,,,,11.83,10.8,12.4,75.12,4.2,990.07
