date,temperature_2m_mean,relative_humidity_2m_mean,pressure_msl_mean,precipitation_sum,snowfall_sum,shortwave_radiation_sum,cloudcover_mean,wind_u,wind_v
2020-10-07,12.9,78,1009.6,0.3,0.0,9.37,56,-7.825484607325123,-7.297382452668734
2020-10-08,12.4,74,1018.7,0.0,0.0,9.99,51,-11.504563792629336,-5.611150678900195
2020-10-09,14.3,77,1018.4,0.0,0.0,4.4,83,-7.141673113777634,-9.140924741837974
2020-10-10,13.1,89,1017.6,4.5,0.0,5.32,87,-10.93136605843551,-1.9274947721029265
2020-10-11,9.3,79,1019.4,0.3,0.0,9.47,79,-4.588794631195191,0.320879779222976
2020-10-12,8.3,85,1017.6,10.4,0.0,4.07,99,-2.36720419266102,4.853487850015501
2020-10-13,7.3,89,1011.6,15.7,0.0,2.81,95,-1.5252254980840205,17.43340721660555
2020-10-14,8.4,90,1000.2,29.2,0.0,1.53,100,-1.6472435379307422,18.828079793933988
2020-10-15,8.6,89,1012.3,0.6,0.0,4.02,87,-5.1137316949445175,7.038447851062041
2020-10-16,8.5,87,1016.1,3.3,0.0,5.23,80,4.835557096694676,9.094360206446948
2020-10-17,6.9,90,1016.5,5.4,0.0,2.33,99,-1.6004906610407577,11.388082790528058
2020-10-18,8.5,78,1017.6,0.5,0.0,6.49,79,-19.39704528603399,0.3385766848832927
2020-10-19,8.8,80,1022.9,1.1,0.0,5.85,68,-11.970768603117891,0.8370776849295026
2020-10-20,9.2,75,1020.8,0.0,0.0,8.64,87,4.19982919249732,-12.197189625231188
2020-10-21,11.8,68,1013.9,0.0,0.0,7.71,91,-0.211174117891132,-12.098157111392334
2020-10-22,14.6,68,1015.2,0.0,0.0,6.96,57,-10.677312395916866,-10.67731239591687
2020-10-23,13.3,84,1013.9,3.7,0.0,2.01,93,-4.738350289172498,-7.8859391664594325
2020-10-24,13.1,88,1014.2,2.3,0.0,5.95,57,-10.230885680244969,-2.3619860706105853
2020-10-25,10.2,90,1013.0,0.0,0.0,8.99,3,6.759530401363443,-9.303695435311894
2020-10-26,12.2,85,1006.0,0.3,0.0,4.76,70,2.6094322303888364,-11.302692751508728
2020-10-27,9.9,87,1011.0,0.9,0.0,1.64,84,-6.105946292326267,-3.815418702479076
2020-10-28,9.1,79,1014.1,0.0,0.0,7.9,50,-1.1577587623488994,-9.42918844059256
2020-10-29,9.8,82,1014.7,2.5,0.0,2.44,74,-13.413355248142423,-6.2547502737623475
2020-10-30,9.2,87,1017.8,8.1,0.0,1.8,89,-13.50500253139118,-4.388041320124255
2020-10-31,10.8,92,1021.9,6.1,0.0,1.87,96,10.966324223143465,-5.113680967062462
2020-11-01,10.9,88,1018.6,3.0,0.0,4.07,81,3.099140070061008,-10.136830413208177
2020-11-02,13.8,91,1014.3,3.2,0.0,2.02,99,-4.734408385322037,-9.706975700031004
2020-11-03,13.9,85,1020.3,0.3,0.0,3.22,76,-8.829691109111568,2.2014892499569734
2020-11-04,9.7,86,1028.6,10.0,0.0,3.51,76,-6.971004432382701,5.849367248147507
2020-11-05,6.1,85,1036.3,0.0,0.0,6.92,16,-10.537442957230626,1.8580355010361504
2020-11-06,7.6,84,1034.2,0.0,0.0,4.1,66,-12.310096912652602,2.1706022208366247
2020-11-07,8.3,90,1030.6,0.0,0.0,6.54,37,4.699999999999999,-8.140638795573723
2020-11-08,5.3,86,1026.5,0.0,0.0,6.81,1,-0.6794350112397477,-6.4643923198937765
2020-11-09,4.9,96,1029.3,0.0,0.0,2.38,100,8.770036393368969,-3.9046717735276824
2020-11-10,6.0,89,1030.6,0.0,0.0,2.59,100,7.813653319813575,-6.556433618802701
2020-11-11,6.1,85,1029.0,0.0,0.0,2.63,94,2.975575246933319,-8.175325800837403
2020-11-12,5.7,81,1024.3,0.0,0.0,3.46,61,-1.0557374790033003,-10.04467114321956
2020-11-13,7.2,85,1022.2,0.0,0.0,5.36,71,-3.3595296980726452,-6.593448278993923
2020-11-14,9.2,87,1021.1,0.8,0.0,3.59,88,-4.738359604630736,-7.296433941125189
2020-11-15,8.4,81,1018.5,0.0,0.0,5.49,63,3.566934797617386,-11.666918022749034
2020-11-16,8.3,83,1015.5,1.2,0.0,2.02,75,-5.246902695677822,-11.784736403589552
2020-11-17,8.7,84,1025.0,0.6,0.0,3.61,72,-8.037709686788565,-6.2797470483217115
2020-11-18,9.6,87,1027.1,0.6,0.0,4.68,63,-4.7886099404160865,-9.006065447161054
2020-11-19,8.6,77,1018.4,0.8,0.0,3.55,64,-12.214166680904192,-9.5427528675477
2020-11-20,3.8,83,1028.6,0.3,0.0,4.67,38,-14.919981168566174,7.276961036698686
2020-11-21,1.3,86,1034.3,0.0,0.0,5.06,35,-6.23503981395943,-7.430631098254086
2020-11-22,4.6,67,1025.8,0.0,0.0,3.02,74,-12.79294220008693,-10.734553081765208
2020-11-23,6.1,79,1025.2,1.3,0.0,2.47,68,-15.582974580768756,-1.9133486914608104
2020-11-24,3.1,86,1028.1,0.0,0.0,4.45,40,-6.892045245496241,-7.654391702417161
2020-11-25,2.1,81,1023.3,0.0,0.0,3.92,56,-2.6605825129769043,-8.702373279263622
2020-11-26,1.6,82,1022.7,0.0,0.0,4.39,62,-4.129750341727532,-5.897894718880741
2020-11-27,4.4,93,1022.4,1.4,0.0,0.74,99,-6.847033205136639,1.455381835724316
2020-11-28,2.7,92,1023.5,0.3,0.0,1.72,82,-5.609782060654778,8.638306849837868
2020-11-29,2.4,94,1023.3,3.3,0.0,0.59,97,-5.819930246483616,9.685990497933867
2020-11-30,0.8,94,1025.4,0.7,0.0,1.17,77,-6.321985447626401,-3.650000000000003
2020-12-01,0.4,82,1020.4,0.0,0.0,3.4,36,4.037045115268742,-11.72443033743153
2020-12-02,-2.2,87,1022.3,0.0,0.0,3.65,39,7.382886633841225,-5.978543714973454
2020-12-03,-1.4,83,1012.1,1.6,1.05,0.95,94,8.909545442950499,-8.909545442950497
2020-12-04,4.1,79,1000.9,0.0,0.0,1.88,95,11.322931438481653,-11.725238745520016
2020-12-05,8.7,71,1003.5,0.0,0.0,1.88,98,10.471887797320884,-18.89178567421095
2020-12-06,9.9,72,1006.4,0.0,0.0,4.0,47,20.715163028251972,-13.452584164871169
2020-12-07,7.4,78,1005.6,0.4,0.0,2.11,76,14.937210992095626,-13.449525187813052
2020-12-08,5.4,83,1009.4,0.0,0.0,2.16,81,11.501760229563171,-9.313941787537592
2020-12-09,1.0,90,1012.9,0.0,0.0,2.97,82,14.182778633989752,-4.883522316857349
2020-12-10,-1.6,84,1010.6,0.0,0.0,1.53,91,9.230679210264297,-1.1333848936678705
2020-12-11,0.6,86,1006.7,0.0,0.0,3.43,72,9.303695435311896,-6.75953040136344
2020-12-12,2.5,88,1004.1,0.0,0.0,1.29,92,8.752695467783363,-9.063681484267006
2020-12-13,2.0,90,1011.6,0.0,0.0,2.04,82,2.4987155366977407,-5.123126063905253
2020-12-14,4.2,89,1017.4,0.0,0.0,2.81,87,4.349999999999999,-7.534421012924616
2020-12-15,3.5,79,1017.2,0.0,0.0,2.48,95,1.5261155637077446,-14.52001967237679
2020-12-16,4.4,88,1021.6,0.5,0.0,0.87,100,-0.36273366346945146,-5.187333061351086
2020-12-17,3.2,89,1024.1,0.0,0.0,3.62,40,3.1580110982344185,-9.171530183313372
2020-12-18,2.8,92,1027.1,0.0,0.0,3.78,46,-3.8627855618254063,-6.428754755265842
2020-12-19,2.6,90,1025.2,0.0,0.0,2.88,59,1.9844135519160677,-10.208922707855706
2020-12-20,3.0,84,1025.2,0.0,0.0,3.23,65,0.659433048661092,-12.58273213790763
2020-12-21,3.2,85,1025.2,0.3,0.0,2.21,77,-0.8366951303775162,-9.563469101680758
2020-12-22,6.1,85,1015.4,6.8,0.0,0.92,84,-7.199238582441663,-16.169754600274036
2020-12-23,8.3,96,1014.2,3.5,0.0,2.07,98,-0.63478391107154,-9.0778328573644
2020-12-24,8.5,83,1005.6,3.4,0.0,1.67,88,-15.832683479381972,-6.72057541001551
2020-12-25,3.1,91,1014.2,2.3,0.0,1.41,91,-9.85495526463952,9.516819675288263
2020-12-26,0.8,77,1021.3,0.1,0.07,2.15,78,-15.197684966377146,-0.26527657784670916
2020-12-27,0.4,67,1009.3,0.0,0.0,4.2,38,6.955014087109073,-16.384986391453438
2020-12-28,3.7,74,989.7,0.6,0.0,1.35,98,11.070025221575188,-15.809634454777544
2020-12-29,4.8,79,990.9,3.9,0.0,3.14,60,-2.0875965144009827,-14.854021031123553
2020-12-30,0.5,89,1003.8,0.1,0.0,3.0,68,-1.708205697676637,-6.37511045350785
2020-12-31,-0.6,90,1009.0,0.0,0.0,4.19,27,1.0577155672964964,-7.5260373224359345
2021-01-01,-1.6,91,1009.8,0.3,0.14,2.85,75,7.121464023352646,-6.877117867544074
2021-01-02,-0.5,91,1015.2,0.2,0.14,1.39,92,3.8125009417948506,-3.6816893634326857
2021-01-03,1.1,95,1014.1,9.1,0.0,1.27,99,9.488031727117914,2.0167434009322665
2021-01-04,1.6,96,1015.5,3.1,0.0,1.29,99,4.849742261192856,2.8000000000000003
2021-01-05,1.4,98,1013.2,7.4,2.73,0.59,100,-2.7821017993961803,11.15840085217396
2021-01-06,1.0,95,1011.1,1.9,0.84,2.88,96,-5.880643059643227,-2.9963372982810097
2021-01-07,0.2,88,1011.6,2.1,1.4,1.76,94,-11.784190018024686,-1.6561599014247834
2021-01-08,-0.5,83,1013.6,1.1,0.77,4.02,73,-7.124213321006495,-5.977924770084818
2021-01-09,-0.3,85,1019.4,0.4,0.21,2.46,81,-9.762708041299106,0.8541262789270474
2021-01-10,0.3,90,1023.9,0.6,0.35,1.93,93,-6.774123947023869,0.5926590506840737
2021-01-11,-1.5,82,1021.7,0.0,0.0,4.75,43,-3.10923472535207,-7.695625992904336
2021-01-12,0.0,75,1008.0,2.8,1.33,0.98,98,-12.300710585790936,-11.878658134848854
2021-01-13,1.0,84,1007.3,3.4,2.31,2.42,82,-20.487151044586433,2.1532863433136518
2021-01-14,-0.2,87,1009.9,3.6,2.52,2.66,87,-12.900622960185716,10.446718491427303
2021-01-15,-2.1,89,1019.9,1.3,0.91,2.07,88,-5.479387130398358,7.013295707099826
2021-01-16,-3.6,87,1021.0,2.6,1.82,2.39,98,-16.967622318504272,9.405306632778943
2021-01-17,-9.4,85,1020.6,0.9,0.7,5.64,35,3.3175953902589863,9.115018421623311
2021-01-18,-9.1,86,1022.1,1.9,1.33,3.76,76,4.753799060524608,-4.432989340406239
2021-01-19,1.6,89,1013.5,5.0,2.38,2.92,100,-12.903778516388133,-7.450000000000006
2021-01-20,3.9,80,1008.0,2.3,0.0,5.1,76,-8.05265795640688,-11.08353282293678
2021-01-21,4.9,74,1004.4,0.3,0.0,4.19,69,3.284285393420432,-14.225802945864432
2021-01-22,6.3,75,997.9,0.3,0.0,3.74,81,2.8621349306481747,-14.72440775171496
2021-01-23,4.7,87,995.5,1.6,0.0,2.07,95,-6.29701209993642,-13.503986026846086
2021-01-24,1.1,91,996.9,1.5,0.42,2.51,80,-3.889087296526011,-3.889087296526012
2021-01-25,0.4,90,1002.2,0.2,0.14,2.08,88,-11.483039245915583,4.407925779407195
2021-01-26,0.0,81,1010.6,0.3,0.21,5.64,55,-15.55254685166751,3.305795884002375
2021-01-27,0.6,79,1014.0,0.2,0.14,2.7,85,-13.89912306130996,4.785851870520197
2021-01-28,0.3,86,1006.0,3.2,0.77,1.56,84,-7.82662799846347,-5.897787226890073
2021-01-29,-1.3,83,1000.1,3.3,2.31,4.39,89,-0.8989447841018193,8.55288830016715
2021-01-30,-2.1,87,999.4,6.6,4.62,2.89,91,-1.4746190552022813,12.009808434859996
2021-01-31,-6.6,83,1007.5,0.0,0.0,6.53,51,-1.574657380407055,-6.820590453496647
2021-02-01,-7.4,81,1004.1,0.0,0.0,6.54,67,11.96326278888378,-5.57856105497723
2021-02-02,0.1,85,1004.5,1.2,0.0,2.52,91,-0.16928834244165125,-9.698522643016995
2021-02-03,5.5,89,1002.3,3.6,0.0,4.66,95,-5.523476449542376,-11.324804983369503
2021-02-04,3.1,87,1009.1,2.5,0.84,1.18,93,-15.68339799779378,4.794895957452882
2021-02-05,-0.1,81,1020.1,0.7,0.49,2.75,98,11.8,7.225416114969384e-16
2021-02-06,-1.3,64,1019.5,0.4,0.28,4.01,99,16.834557168606697,2.365942716321113
2021-02-07,-6.3,62,1013.3,5.2,3.57,1.69,100,21.370328240364913,3.76816545537239
2021-02-08,-8.7,82,1002.4,11.1,7.84,3.69,95,11.982289987809722,6.641891797374818
2021-02-09,-10.8,88,1005.7,2.0,1.4,5.85,94,-3.2908965343808667,1.9000000000000004
2021-02-10,-9.6,86,1010.5,0.7,0.49,6.54,98,-4.658019105832603,5.35843801958168
2021-02-11,-9.5,84,1023.0,0.2,0.21,5.66,76,-6.753524034186334,10.399515042523259
2021-02-12,-11.0,86,1032.8,0.2,0.14,7.59,42,-9.068785900077712,8.456779664774983
2021-02-13,-5.7,89,1037.1,0.6,0.35,5.4,65,-13.915092303249098,10.109906339430534
2021-02-14,-7.1,87,1040.4,0.0,0.0,9.55,14,-15.895690962981257,7.0772175895189156
2021-02-15,-10.6,81,1037.1,0.0,0.0,10.27,38,-1.21080597835257,-8.61533219805166
2021-02-16,-1.9,87,1022.6,2.9,1.89,2.62,99,2.1370350162667195,-9.256515615459733
2021-02-17,2.6,92,1015.1,2.3,0.0,2.64,100,-15.190740570690254,0.5304723498780195
2021-02-18,3.3,93,1020.5,0.1,0.0,5.02,84,-1.6843873233692255,-9.552635204218417
2021-02-19,3.4,86,1018.7,1.5,0.0,5.75,72,-9.728764427611019,-8.163402643019051
2021-02-20,2.8,80,1023.8,0.0,0.0,8.4,62,3.3533519909087133,-9.738841328672963
2021-02-21,5.3,80,1023.2,0.0,0.0,9.39,44,1.5675479029086122e-15,-12.8
2021-02-22,4.9,84,1024.5,0.0,0.0,8.67,18,-4.013721034907364,-10.45610077676866
2021-02-23,5.1,81,1032.3,0.0,0.0,10.07,26,-7.364038827619522,-3.1258490279141906
2021-02-24,7.9,80,1033.6,0.0,0.0,10.66,26,-5.34922332392362,-6.605740672384251
2021-02-25,8.6,75,1029.0,0.0,0.0,11.04,0,-2.930483463669552,-6.903786400893303
2021-02-26,6.7,82,1027.2,0.8,0.0,8.04,59,-11.782001231476448,5.494037402629095
2021-02-27,5.1,84,1033.6,0.2,0.0,4.23,76,-16.617774435648517,9.211382784680408
2021-02-28,4.5,81,1036.0,0.0,0.0,11.09,54,-13.597392930027478,7.2298620669027125
2021-03-01,3.7,86,1036.4,0.0,0.0,4.83,96,-6.696692720483015,1.1808076081351238
2021-03-02,3.7,86,1034.8,0.0,0.0,12.32,8,-6.407241864952337,-1.9588904216423386
2021-03-03,3.9,84,1028.6,0.0,0.0,12.66,14,-5.983281547440861,-2.53975233518028
2021-03-04,5.9,76,1017.3,0.6,0.0,9.55,68,-14.434305691851561,7.354646095780655
2021-03-05,1.2,74,1021.7,1.9,0.7,9.93,61,-1.79533300238485,12.774458086766257
2021-03-06,0.8,62,1030.7,0.0,0.0,12.14,23,-13.619554150675864,3.649348535945536
2021-03-07,2.8,67,1022.6,0.0,0.0,5.72,91,-18.488730299853273,0.6456406889962737
2021-03-08,1.5,67,1020.5,1.3,0.84,12.03,71,-6.710844305307243,9.5840789181812
2021-03-09,-0.7,64,1021.8,0.0,0.0,11.99,73,0.3976119003415155,-5.686115086480998
2021-03-10,-0.7,58,1020.9,0.0,0.0,14.43,7,4.692298567374695,-3.4091544632963435
2021-03-11,2.1,67,1009.5,2.3,0.0,2.88,92,1.0362519336102873,-19.772864788140563
2021-03-12,6.1,74,1005.4,4.0,0.0,10.69,49,-20.461771360489937,-4.723972141221171
2021-03-13,7.1,66,1003.2,0.9,0.0,8.14,84,-13.667684752229611,-17.49383873006923
2021-03-14,5.7,70,1003.6,0.9,0.0,11.29,62,-22.5781119673078,-3.1731467018895008
2021-03-15,3.9,79,1008.4,1.6,0.0,11.73,38,-11.091002369905587,-1.5587387307527372
2021-03-16,2.9,93,1012.6,5.8,0.0,4.03,93,-12.741393295893664,6.492064146275517
2021-03-17,2.5,87,1019.0,0.5,0.0,9.09,70,-5.742662022936919,11.774202006519085
2021-03-18,1.0,80,1020.7,1.9,0.91,13.58,51,-4.645969134443477,6.635131558740832
2021-03-19,0.3,78,1019.0,4.2,2.66,11.38,87,2.0470545945291714,8.86676758954564
2021-03-20,-2.5,65,1025.7,0.3,0.21,12.66,38,-4.180823074835231,9.84940193194111
2021-03-21,1.4,78,1014.2,6.2,0.98,2.34,92,-16.858832449391027,-1.1788844062757222
2021-03-22,2.1,72,1017.0,0.8,0.28,13.36,42,-5.567313564221288,11.414684387999419
2021-03-23,4.0,78,1022.1,0.2,0.0,3.69,90,-13.20037643081253,7.9315863536148346
2021-03-24,5.5,79,1024.0,0.0,0.0,6.72,85,-7.922144549932563,1.1133848076805237
2021-03-25,6.8,79,1020.9,0.0,0.0,15.38,67,0.37668495821827785,-5.386845871403051
2021-03-26,9.1,76,1020.4,0.4,0.0,15.55,40,0.8287115351550033,-6.74931383116099
2021-03-27,8.5,70,1018.9,1.3,0.0,9.86,64,-12.13925975271885,-9.147588351911134
2021-03-28,6.5,63,1029.3,0.0,0.0,12.32,71,-14.754994224249398,-2.0736792043049808
2021-03-29,9.4,70,1029.6,1.6,0.0,5.72,96,-6.758219124224468,-7.505762737321682
2021-03-30,13.5,65,1029.6,0.0,0.0,16.54,30,-10.82953294736754,4.157068214725484
2021-03-31,12.7,70,1024.5,0.0,0.0,17.89,39,-5.484007738476038,-1.8882952958515085
2021-04-01,11.9,71,1015.7,0.2,0.0,11.77,61,-9.624128762162306,5.117240034366206
2021-04-02,7.4,73,1017.3,2.4,0.0,17.05,58,-4.993895497135017,9.801071766072045
2021-04-03,5.0,80,1017.8,3.4,0.0,13.53,71,-8.47870822773128,13.568769538502814
2021-04-04,3.9,72,1020.8,0.0,0.0,13.21,37,-9.030970087718506,1.7554427574642149
2021-04-05,4.9,71,1003.7,4.3,0.0,9.12,72,-17.384313484539305,-6.327372651524868
2021-04-06,1.9,63,1005.8,0.3,0.21,17.28,61,-19.588060209574277,0.6840301353690251
2021-04-07,2.1,65,1009.1,0.4,0.07,15.92,54,-18.67437229991053,0.9786823817430518
2021-04-08,3.1,72,1018.3,2.6,1.33,11.49,72,-21.33974226028842,2.6201908832106753
2021-04-09,5.8,59,1019.4,0.0,0.0,18.82,54,-5.775660331676363,-12.972345498524932
2021-04-10,7.6,69,1015.4,0.0,0.0,11.23,78,-5.256413292625019,-7.792953182017393
2021-04-11,10.6,68,1013.8,0.0,0.0,17.52,58,7.630837404958151,-12.211892584652533
2021-04-12,6.0,82,1019.4,2.3,0.0,4.86,83,-13.211481344768503,10.698446647847238
2021-04-13,5.3,68,1026.5,2.3,0.0,12.75,99,-8.747553435592746,10.80232886425189
2021-04-14,4.9,69,1024.6,2.1,0.14,14.28,99,-7.6599919998921235,13.818991372802454
2021-04-15,1.9,93,1023.0,11.3,2.87,3.87,100,-11.709785611280017,13.005034445854399
2021-04-16,3.3,92,1021.0,3.5,0.0,3.47,100,-11.73490401800026,9.502737904852546
2021-04-17,4.8,89,1020.5,1.3,0.0,6.04,95,-8.396349188538197,4.654172354364838
2021-04-18,7.1,89,1019.7,3.5,0.0,10.28,90,-2.98259746902544,-4.259590630302758
2021-04-19,9.0,86,1018.2,4.4,0.0,10.83,72,-1.389185421335443,7.878462024097664
2021-04-20,9.5,83,1015.2,0.2,0.0,19.1,35,-5.831279576689742,4.555894917409873
2021-04-21,10.6,72,1013.0,0.4,0.0,19.69,27,-10.100734301164017,1.4195656297926678
2021-04-22,7.3,61,1017.4,0.4,0.0,19.42,63,-19.26369872611112,7.011412938176214
2021-04-23,6.2,70,1023.5,0.9,0.0,13.26,62,-17.853441363478336,4.45136287903388
2021-04-24,7.4,67,1023.5,0.0,0.0,11.26,82,-9.866290942540092,4.392755745218638
2021-04-25,5.8,57,1022.3,0.3,0.0,19.22,54,-7.818900736635858,10.007736570805369
2021-04-26,4.4,57,1020.9,0.0,0.0,16.33,50,-5.2959722037380255,7.027992488416177
2021-04-27,4.9,59,1016.7,0.0,0.0,23.59,14,8.866132813016536,-0.7756861104541584
2021-04-28,9.0,55,1010.7,0.0,0.0,15.57,51,10.701715834633722,-8.064321310237448
2021-04-29,11.6,72,1005.3,0.5,0.0,14.23,86,-0.8021994480574407,-11.471986577987979
2021-04-30,10.8,67,1010.5,0.0,0.0,23.17,58,-14.470496610706627,5.554703217952156
2021-05-01,9.4,79,1013.5,9.8,0.0,9.28,99,6.161630814881531,2.3652284669989823
2021-05-02,7.4,89,1007.7,36.8,0.0,4.16,94,-9.17060809473885,17.99833178860503
2021-05-03,7.2,69,1017.5,1.0,0.0,17.25,66,-21.587843898566234,3.033973600929427
2021-05-04,10.8,58,1009.2,0.2,0.0,16.71,93,-8.08103089536393,-15.85991613055295
2021-05-05,11.0,63,1002.7,0.3,0.0,14.43,70,-15.452224592561496,-11.226698318786239
2021-05-06,8.4,63,1008.4,0.5,0.0,21.41,49,-15.438918234159955,-6.873849267981021
2021-05-07,8.0,77,1008.1,5.4,0.0,16.79,73,-13.89912306130996,4.785851870520197
2021-05-08,8.4,64,1019.0,0.6,0.0,21.6,28,-15.079305974794064,-0.790272939268459
2021-05-09,14.1,59,1015.5,0.0,0.0,25.65,51,4.560998593674691,-14.918354193023355
2021-05-10,17.5,57,1011.2,0.0,0.0,25.38,45,6.381535752284562,-13.685247584253414
2021-05-11,20.6,57,1007.6,0.0,0.0,26.31,14,11.218609395737674,-12.905533821809403
2021-05-12,19.0,70,1005.3,12.6,0.0,21.21,57,-10.92289099001726,4.192905009680014
2021-05-13,15.1,85,1001.6,1.5,0.0,16.78,79,-10.840827724624297,7.876322380719137
2021-05-14,12.6,83,1004.6,1.2,0.0,10.89,91,-16.300968201436742,4.0642878460744125
2021-05-15,13.1,73,1008.4,1.5,0.0,19.18,70,-3.2945668089139817,-7.399718206905066
2021-05-16,13.1,79,1004.8,4.9,0.0,17.65,54,-3.2877836009180808,-6.740955347243752
2021-05-17,12.7,78,1004.1,0.4,0.0,16.28,77,-2.3590725298396413,-5.298563654327085
2021-05-18,13.0,74,1008.7,2.3,0.0,19.2,86,-15.073500051102918,6.711154610750696
2021-05-19,11.4,81,1013.2,3.1,0.0,20.79,58,-9.801071766072049,4.993895497135013
2021-05-20,11.8,76,1017.0,0.6,0.0,23.27,50,-10.875693444439797,5.071419140888395
2021-05-21,13.6,67,1011.5,0.0,0.0,22.45,83,-8.603646545265692,-12.287280664334878
2021-05-22,12.9,73,1007.5,5.1,0.0,17.31,71,-10.781579385638453,-8.124502812552652
2021-05-23,12.0,72,1013.9,0.8,0.0,19.67,55,-10.914961837066473,-2.9246552096584835
2021-05-24,13.5,70,1018.0,0.1,0.0,21.42,61,3.52815815445759,-12.304149708010483
2021-05-25,12.8,73,1013.6,1.3,0.0,10.68,86,-13.098793646369662,-8.835247874837796
2021-05-26,12.3,66,1015.3,0.4,0.0,18.9,70,-10.050310886639208,-13.33721301778979
2021-05-27,13.1,67,1014.8,0.2,0.0,19.91,54,-13.31479122813215,-4.326237921249266
2021-05-28,12.1,79,1019.2,1.2,0.0,19.59,57,-13.101375156693585,4.0054923547014925
2021-05-29,11.5,82,1021.3,4.3,0.0,19.61,65,-11.189752701215449,8.742392949624351
2021-05-30,11.6,76,1023.9,2.0,0.0,15.95,59,-2.3469506431314997,12.074014356406268
2021-05-31,12.9,67,1022.5,0.1,0.0,22.04,45,2.3552533104329387,8.789925019230521
2021-06-01,14.5,68,1018.9,0.0,0.0,20.72,72,-6.2097999206897105,-3.4421483037489913
2021-06-02,16.7,59,1020.7,0.0,0.0,24.09,63,10.513876985422742,-5.357087896926652
2021-06-03,17.2,56,1024.8,0.0,0.0,28.37,5,7.329602442130086,-2.6677571179402157
2021-06-04,18.6,56,1023.3,0.1,0.0,24.79,54,8.009268244311981,-5.819073997695483
2021-06-05,20.0,63,1019.4,1.0,0.0,26.03,55,10.758902739390853,0.941282021674708
2021-06-06,19.6,63,1019.3,0.1,0.0,22.96,29,5.743020914704153,3.450755101897363
2021-06-07,20.6,57,1019.3,0.0,0.0,20.67,61,-5.284947971030689,2.135257582470698
2021-06-08,21.2,53,1019.0,0.0,0.0,27.45,13,-2.4917955246765793,9.994045980642765
2021-06-09,20.4,49,1019.5,0.0,0.0,27.84,28,-4.104241719908023,11.276311449430901
2021-06-10,19.3,64,1019.1,0.9,0.0,20.41,37,-6.0219201102044195,2.9370866834868186
2021-06-11,20.2,65,1016.6,0.3,0.0,21.71,52,-7.282819289678468,6.557479942316807
2021-06-12,18.9,77,1014.1,10.1,0.0,11.19,85,-14.91409394298658,2.362160422107483
2021-06-13,14.7,62,1020.8,0.3,0.0,14.39,71,-16.7058279764625,13.05202327690396
2021-06-14,16.2,61,1022.7,0.0,0.0,27.23,27,-6.344327193192903,1.8192065483921958
2021-06-15,19.3,63,1018.4,0.0,0.0,24.56,78,-0.5971597826852219,-4.863476143042479
2021-06-16,21.0,72,1018.4,0.2,0.0,21.96,40,5.557266963671978,5.7547184027092095
2021-06-17,24.3,55,1017.8,0.0,0.0,28.76,3,8.426488874308758,-7.070663706551933
2021-06-18,25.7,49,1017.0,0.0,0.0,27.32,10,8.127502934370266,-8.41627566396222
2021-06-19,26.2,53,1014.9,0.0,0.0,28.42,3,5.970520342810804,-5.765664474809679
2021-06-20,27.0,52,1011.1,0.0,0.0,26.04,39,7.641242075048969,-7.9127378037251646
2021-06-21,25.4,65,1007.2,1.0,0.0,20.92,70,6.208884999171311,-9.560844474577832
2021-06-22,21.5,84,1010.1,11.9,0.0,11.75,85,-10.231780928934176,6.6445962271833245
2021-06-23,19.9,81,1017.9,2.7,0.0,17.86,71,-1.6218764607006297,8.343831059305144
2021-06-24,20.7,80,1016.3,5.8,0.0,20.33,75,-6.041079612258537,9.667748296183255
2021-06-25,18.4,81,1016.7,2.6,0.0,18.33,87,-4.200000000000004,7.274613391789282
2021-06-26,19.1,80,1018.3,1.2,0.0,22.88,50,-3.193236064442338,5.314437264353095
2021-06-27,20.3,70,1017.6,0.7,0.0,23.27,42,-4.325045290397773,2.7025882475893437
2021-06-28,21.5,63,1016.7,0.0,0.0,25.26,48,1.4235047480638656,-5.312592044589875
2021-06-29,23.0,62,1011.8,0.0,0.0,22.67,72,8.74685657822283,-5.049999999999997
2021-06-30,20.7,74,1007.7,6.2,0.0,19.92,64,-12.778771890908269,-8.947792407076323
2021-07-01,19.2,70,1010.8,0.0,0.0,19.83,54,-11.437001796735144,-1.2020773275780137
2021-07-02,17.4,81,1014.2,3.0,0.0,13.71,64,-11.789877783901346,2.7219077575607655
2021-07-03,18.9,73,1014.6,0.2,0.0,19.36,68,-12.210958193360584,7.050000000000002
2021-07-04,19.5,72,1012.0,0.2,0.0,20.23,41,-2.378314155840197,2.834364439540218
2021-07-05,20.5,71,1010.4,0.6,0.0,21.37,56,-5.78819864428265,-2.2218812871808646
2021-07-06,22.7,65,1012.3,0.0,0.0,24.43,34,2.355253310432941,-8.78992501923052
2021-07-07,21.2,72,1015.7,0.0,0.0,20.05,44,-7.740640809913006,9.558895325920739
2021-07-08,19.8,83,1019.9,26.1,0.0,11.15,87,3.868410628902396,6.19075110194191
2021-07-09,20.9,82,1015.0,3.6,0.0,14.39,74,-3.945345437835262,-8.861390939133228
2021-07-10,19.6,66,1018.0,0.0,0.0,21.85,45,-11.612789974203467,-1.4258713178402218
2021-07-11,20.7,74,1017.0,1.0,0.0,21.54,71,8.88919506535624,-1.4079101853620772
2021-07-12,20.6,84,1013.9,9.8,0.0,16.6,74,5.735792809693068,-4.986048620327854
